,南部 (kgCO2e/kWh),中部 (kgCO2e/kWh),北部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2024/5/1 0:00,0.431668411,0.67100791,0.506536973,0.431155748,0.530925828
2024/5/1 1:00,0.427458263,0.732964088,0.516222602,0.468062619,0.548487817
2024/5/1 2:00,0.427389003,0.733612726,0.503450436,0.509466483,0.551848628
2024/5/1 3:00,0.427222911,0.735092614,0.51726852,0.540848364,0.559372774
2024/5/1 4:00,0.427143419,0.681494774,0.507406073,0.513383424,0.543547701
2024/5/1 5:00,0.425325033,0.624657137,0.505610068,0.48580564,0.524262687
2024/5/1 6:00,0.407718526,0.639580662,0.498535126,0.493113781,0.520595168
2024/5/1 7:00,0.384454359,0.618174135,0.495497813,0.458407599,0.506176278
2024/5/1 8:00,0.312972605,0.562855322,0.515642023,0.425218931,0.471177488
2024/5/1 9:00,0.317052472,0.511323007,0.526193143,0.384613773,0.460701986
2024/5/1 10:00,0.256457354,0.48295942,0.524212033,0.371295368,0.422090007
2024/5/1 11:00,0.297033239,0.479889305,0.516041715,0.36576488,0.436701478
2024/5/1 12:00,0.349415169,0.56877187,0.527445986,0.418032021,0.486420942
2024/5/1 13:00,0.343395464,0.637998316,0.527253237,0.431592204,0.502300195
2024/5/1 14:00,0.403226878,0.645257002,0.52987215,0.462542454,0.532533803
2024/5/1 15:00,0.434443007,0.652265124,0.52502169,0.485408176,0.543148844
2024/5/1 16:00,0.408987547,0.662658882,0.538118406,0.523684174,0.539310638
2024/5/1 17:00,0.42286584,0.673355146,0.541379764,0.53142222,0.547168173
2024/5/1 18:00,0.423854652,0.658179596,0.522468734,0.506180413,0.533296529
2024/5/1 19:00,0.420440538,0.652152833,0.510075073,0.483029823,0.525586577
2024/5/1 20:00,0.426532637,0.602615365,0.514963191,0.446609358,0.515538149
2024/5/1 21:00,0.425727946,0.598808009,0.521161228,0.436880705,0.515794248
2024/5/1 22:00,0.426459545,0.625347646,0.529259055,0.39222672,0.525510597
2024/5/1 23:00,0.426071523,0.625317229,0.546785013,0.396220028,0.532065385
2024/5/2 0:00,0.425614827,0.6371421,0.532020593,0.422427606,0.531437635
2024/5/2 1:00,0.425940694,0.66322643,0.517598275,0.446128713,0.535740163
2024/5/2 2:00,0.426166809,0.650072184,0.511634791,0.449755621,0.530029673
2024/5/2 3:00,0.426811009,0.65300298,0.5158728,0.474477716,0.533246356
2024/5/2 4:00,0.429907071,0.626653177,0.512181236,0.465337891,0.526371932
2024/5/2 5:00,0.434934884,0.629327683,0.508986214,0.495431338,0.529386145
2024/5/2 6:00,0.406996158,0.625400599,0.51614998,0.513614071,0.517917914
2024/5/2 7:00,0.367477611,0.559831003,0.517376907,0.473485151,0.482410816
2024/5/2 8:00,0.315404228,0.453234222,0.504807105,0.381503723,0.425671533
2024/5/2 9:00,0.264030301,0.378869103,0.485732223,0.324106686,0.374305481
2024/5/2 10:00,0.249282856,0.319665759,0.465606765,0.28319766,0.342352789
2024/5/2 11:00,0.241406509,0.305721158,0.456952379,0.272132033,0.332152301
2024/5/2 12:00,0.240870522,0.314385807,0.4633952,0.282403138,0.336196981
2024/5/2 13:00,0.248007211,0.344432072,0.471129272,0.300793992,0.351592317
2024/5/2 14:00,0.266368132,0.380267695,0.478205418,0.321394003,0.372054477
2024/5/2 15:00,0.309685478,0.42519624,0.492673396,0.354150745,0.409456926
2024/5/2 16:00,0.361757409,0.48091535,0.499532069,0.386893132,0.449122631
2024/5/2 17:00,0.398212872,0.517995292,0.512087951,0.402914535,0.476316278
2024/5/2 18:00,0.422998149,0.540453992,0.504701958,0.416611543,0.489044514
2024/5/2 19:00,0.425214329,0.538074736,0.505342253,0.413987164,0.488976706
2024/5/2 20:00,0.426538494,0.555900378,0.509990501,0.415781291,0.495908818
2024/5/2 21:00,0.42577325,0.559735068,0.511277008,0.417826668,0.497221624
2024/5/2 22:00,0.425334799,0.563309007,0.510593077,0.40593458,0.497878964
2024/5/2 23:00,0.424838405,0.565881458,0.520257484,0.413515141,0.503402186
2024/5/3 0:00,0.424747409,0.564929743,0.533245444,0.416695311,0.505453511
2024/5/3 1:00,0.424455581,0.602696273,0.534964758,0.443010782,0.517862619
2024/5/3 2:00,0.423478124,0.611487929,0.536982599,0.459730303,0.523981106
2024/5/3 3:00,0.423118099,0.609334068,0.535789802,0.459311338,0.523022191
2024/5/3 4:00,0.423371427,0.613248094,0.538815912,0.459905651,0.525243198
2024/5/3 5:00,0.424251976,0.606601809,0.52925176,0.459396752,0.520634264
2024/5/3 6:00,0.407685297,0.583690972,0.521732367,0.452338495,0.505204192
2024/5/3 7:00,0.363564803,0.502036692,0.522185848,0.408584609,0.46239637
2024/5/3 8:00,0.322593016,0.429666518,0.491989338,0.357060621,0.415965273
2024/5/3 9:00,0.27324117,0.370913956,0.470444321,0.311042401,0.369908833
2024/5/3 10:00,0.261669639,0.363996217,0.467250416,0.307808133,0.362339139
2024/5/3 11:00,0.24557375,0.337378541,0.458531179,0.289878603,0.345224508
2024/5/3 12:00,0.245912371,0.348550608,0.469335578,0.309299276,0.353198919
2024/5/3 13:00,0.252931737,0.367538106,0.476394087,0.320011571,0.36464128
2024/5/3 14:00,0.27135379,0.395665574,0.479200266,0.319689926,0.380763123
2024/5/3 15:00,0.301407892,0.431840857,0.483436985,0.327520054,0.404316253
2024/5/3 16:00,0.362274191,0.463071611,0.489721154,0.355822566,0.438733002
2024/5/3 17:00,0.408889353,0.509015174,0.496718406,0.416789462,0.472231227
2024/5/3 18:00,0.422500239,0.547895586,0.502894275,0.419855003,0.48992525
2024/5/3 19:00,0.422610213,0.563101181,0.513145324,0.405609833,0.498013244
2024/5/3 20:00,0.422964315,0.552763631,0.516585475,0.402872614,0.495822522
2024/5/3 21:00,0.42280536,0.530797533,0.511658432,0.39420833,0.487124367
2024/5/3 22:00,0.423167019,0.524013503,0.504623524,0.388128002,0.481902272
2024/5/3 23:00,0.424649043,0.533414019,0.49502824,0.416134111,0.483270068
2024/5/4 0:00,0.425070555,0.560329058,0.49958025,0.428557799,0.491607775
2024/5/4 1:00,0.424794484,0.585556622,0.509211559,0.442665352,0.502265898
2024/5/4 2:00,0.425061467,0.6222062,0.507458052,0.47770594,0.515906652
2024/5/4 3:00,0.42488864,0.626889656,0.505248464,0.482037778,0.51805341
2024/5/4 4:00,0.425267758,0.630503155,0.503064543,0.483066161,0.519194918
2024/5/4 5:00,0.4254381,0.62749387,0.507063435,0.480751948,0.519389138
2024/5/4 6:00,0.394871062,0.586769998,0.522220752,0.478011945,0.500217977
2024/5/4 7:00,0.336238015,0.488497041,0.523298658,0.419984267,0.447142058
2024/5/4 8:00,0.289854288,0.420038721,0.508643613,0.369187697,0.402498566
2024/5/4 9:00,0.263539175,0.398671657,0.501647054,0.358406753,0.383420123
2024/5/4 10:00,0.246529206,0.356709489,0.488351211,0.323998418,0.35965434
2024/5/4 11:00,0.237037603,0.370490103,0.49644657,0.337937148,0.364562819
2024/5/4 12:00,0.234909111,0.379176511,0.500488264,0.342477337,0.36874403
2024/5/4 13:00,0.241998593,0.387472456,0.499882556,0.346146446,0.374250459
2024/5/4 14:00,0.256072454,0.41637225,0.515927834,0.373221648,0.397680123
2024/5/4 15:00,0.283475337,0.458552176,0.533387323,0.401355449,0.426001656
2024/5/4 16:00,0.331332455,0.494690867,0.530580137,0.423671652,0.45611695
2024/5/4 17:00,0.392868329,0.562873022,0.53359595,0.469348626,0.499936919
2024/5/4 18:00,0.435452294,0.582566798,0.535659846,0.456058922,0.5192336
2024/5/4 19:00,0.439294524,0.588254463,0.536675416,0.457103899,0.522703209
2024/5/4 20:00,0.440114291,0.598555626,0.538674028,0.462448505,0.52675148
2024/5/4 21:00,0.439609423,0.609142494,0.541880588,0.465411716,0.531708217
2024/5/4 22:00,0.420326438,0.623466854,0.544513356,0.465709865,0.532211127
2024/5/4 23:00,0.400721787,0.628102208,0.537442286,0.454083266,0.526617463
2024/5/5 0:00,0.392595457,0.616317966,0.528961521,0.445747011,0.514147131
2024/5/5 1:00,0.390673551,0.65411158,0.524783938,0.473501213,0.523900253
2024/5/5 2:00,0.390388487,0.68819187,0.513094435,0.500212971,0.534462932
2024/5/5 3:00,0.390329525,0.679102116,0.505902215,0.502948809,0.531207077
2024/5/5 4:00,0.390555246,0.666871293,0.498340766,0.495505484,0.523561902
2024/5/5 5:00,0.390536174,0.648415581,0.499331272,0.491254302,0.517630852
2024/5/5 6:00,0.372501376,0.600648575,0.499139775,0.465279366,0.495564688
2024/5/5 7:00,0.372602289,0.576184877,0.503496585,0.450663149,0.487108229
2024/5/5 8:00,0.36294857,0.599689823,0.513897819,0.455038911,0.494190067
2024/5/5 9:00,0.356295593,0.596665197,0.525664971,0.455019665,0.498675638
2024/5/5 10:00,0.352260867,0.597165039,0.530183558,0.452609505,0.499306039
2024/5/5 11:00,0.258415497,0.538078973,0.540171401,0.423583142,0.441551289
2024/5/5 12:00,0.223101317,0.488095358,0.531730902,0.42427175,0.410078569
2024/5/5 13:00,0.229592817,0.479243951,0.527679367,0.419489136,0.412093404
2024/5/5 14:00,0.238519532,0.493397317,0.524802026,0.430753151,0.416818961
2024/5/5 15:00,0.270223662,0.49025142,0.518589746,0.434004747,0.432941295
2024/5/5 16:00,0.322580844,0.551263539,0.524539541,0.473285231,0.471068838
2024/5/5 17:00,0.375180938,0.599478752,0.523863633,0.490430862,0.500381509
2024/5/5 18:00,0.41899502,0.627417963,0.521554003,0.507973654,0.522139683
2024/5/5 19:00,0.423467031,0.629079254,0.522420743,0.509775986,0.524118582
2024/5/5 20:00,0.424344982,0.616287728,0.522672334,0.49016892,0.521313109
2024/5/5 21:00,0.424476104,0.627759169,0.521676656,0.466879635,0.524223808
2024/5/5 22:00,0.425028182,0.631384113,0.520754807,0.45723504,0.524367243
2024/5/5 23:00,0.425389923,0.616548687,0.510795188,0.443405577,0.51486095
2024/5/6 0:00,0.424762589,0.598962938,0.501258187,0.440355988,0.504855705
2024/5/6 1:00,0.424743472,0.62775679,0.492261221,0.457262153,0.51122681
2024/5/6 2:00,0.425060545,0.659230382,0.482173289,0.484062062,0.520931723
2024/5/6 3:00,0.425092434,0.641244607,0.479584733,0.498007245,0.514792865
2024/5/6 4:00,0.42508889,0.631062155,0.476600733,0.497803195,0.510796625
2024/5/6 5:00,0.424756074,0.632672574,0.476720504,0.499583152,0.510824134
2024/5/6 6:00,0.387308522,0.582279483,0.479545776,0.469375685,0.483197178
2024/5/6 7:00,0.329299367,0.491927478,0.489140055,0.41186824,0.43721785
2024/5/6 8:00,0.290560813,0.434043694,0.475160748,0.373060901,0.401852395
2024/5/6 9:00,0.254645746,0.410734857,0.469798015,0.353494515,0.379954972
2024/5/6 10:00,0.240295394,0.396390243,0.469554923,0.339924773,0.36932948
2024/5/6 11:00,0.235563537,0.384001674,0.469417425,0.336010635,0.36363159
2024/5/6 12:00,0.236222084,0.382768516,0.471981151,0.335255316,0.364923025
2024/5/6 13:00,0.248347438,0.396767847,0.473984882,0.344536126,0.375040608
2024/5/6 14:00,0.267951572,0.415958071,0.47396206,0.355867119,0.389964813
2024/5/6 15:00,0.297355531,0.462038385,0.484827045,0.389956743,0.419655525
2024/5/6 16:00,0.345534856,0.522498594,0.498038981,0.428076336,0.459543332
2024/5/6 17:00,0.407522672,0.602933026,0.514319407,0.491990315,0.509342016
2024/5/6 18:00,0.449140155,0.618060937,0.515615848,0.512102153,0.526467206
2024/5/6 19:00,0.457144457,0.626415272,0.507867137,0.476192405,0.527290379
2024/5/6 20:00,0.455651293,0.644203355,0.499514537,0.48240234,0.529183143
2024/5/6 21:00,0.447871586,0.652149495,0.494755245,0.489755234,0.528039687
2024/5/6 22:00,0.435879132,0.646369059,0.484464054,0.52352356,0.520837503
2024/5/6 23:00,0.428986196,0.660868364,0.484928706,0.533870366,0.525511584
2024/5/7 0:00,0.424676649,0.678383972,0.502402895,0.544552922,0.535537415
2024/5/7 1:00,0.423666157,0.671014472,0.511123345,0.537881799,0.535265584
2024/5/7 2:00,0.4240718,0.632478139,0.513184664,0.521971559,0.524950666
2024/5/7 3:00,0.424426689,0.631660585,0.511205457,0.522926881,0.525331817
2024/5/7 4:00,0.424724233,0.643075166,0.500901412,0.531127532,0.525589352
2024/5/7 5:00,0.42494016,0.651870211,0.487239849,0.538538718,0.523397488
2024/5/7 6:00,0.391498674,0.607623695,0.484473758,0.50903486,0.497055319
2024/5/7 7:00,0.345561459,0.530852766,0.487349758,0.456484688,0.458521614
2024/5/7 8:00,0.322385065,0.484309237,0.474688837,0.417485171,0.431850011
2024/5/7 9:00,0.285614223,0.415617534,0.459801314,0.364561623,0.391479162
2024/5/7 10:00,0.256623515,0.387519051,0.453104485,0.346695635,0.369981374
2024/5/7 11:00,0.250777943,0.38307501,0.451918228,0.340853149,0.367136608
2024/5/7 12:00,0.236309243,0.438069895,0.474938782,0.375303464,0.384129525
2024/5/7 13:00,0.256543555,0.46052732,0.477307172,0.388885033,0.402385582
2024/5/7 14:00,0.256886087,0.474615825,0.473972857,0.393910816,0.4063695
2024/5/7 15:00,0.287340528,0.511229973,0.484029278,0.415426484,0.430243302
2024/5/7 16:00,0.33682337,0.554824252,0.489384206,0.441887277,0.462471008
2024/5/7 17:00,0.376160496,0.599487497,0.493929373,0.465960177,0.489988368
2024/5/7 18:00,0.414353122,0.60231193,0.491905949,0.445934286,0.502247987
2024/5/7 19:00,0.418874507,0.61327684,0.489250968,0.433389202,0.505372022
2024/5/7 20:00,0.424684337,0.620947747,0.487799753,0.439230336,0.509788908
2024/5/7 21:00,0.424838369,0.607745125,0.489280189,0.438294392,0.504947185
2024/5/7 22:00,0.425078965,0.607395068,0.484125334,0.471148295,0.503835826
2024/5/7 23:00,0.425176254,0.638015011,0.487212748,0.492889115,0.514490586
2024/5/8 0:00,0.425482781,0.676213272,0.494912099,0.510615325,0.526958973
2024/5/8 1:00,0.425362785,0.712209095,0.495487762,0.533615281,0.541719634
2024/5/8 2:00,0.424680896,0.730262653,0.49081793,0.540729177,0.54562518
2024/5/8 3:00,0.425329171,0.730357909,0.483171295,0.545007879,0.546522054
2024/5/8 4:00,0.425447265,0.728047878,0.4803368,0.546589046,0.54573633
2024/5/8 5:00,0.425996978,0.726346011,0.482322882,0.546493713,0.542718824
2024/5/8 6:00,0.38702515,0.643499017,0.472436269,0.527395827,0.502406684
2024/5/8 7:00,0.330756285,0.575599227,0.482701498,0.488692554,0.46451037
2024/5/8 8:00,0.285282427,0.507789064,0.464847239,0.42429254,0.417625867
2024/5/8 9:00,0.259709293,0.431025366,0.455001921,0.3673477,0.38177785
2024/5/8 10:00,0.240094077,0.409569691,0.453699641,0.355143383,0.36770142
2024/5/8 11:00,0.236521367,0.415040528,0.459373849,0.363373005,0.369389885
2024/5/8 12:00,0.238679295,0.407571512,0.463948118,0.355962412,0.370253025
2024/5/8 13:00,0.253965636,0.385391724,0.450030802,0.334656516,0.366156828
2024/5/8 14:00,0.257315801,0.390891887,0.450085296,0.354219235,0.372067563
2024/5/8 15:00,0.273507535,0.400583383,0.451366007,0.359365641,0.381684164
2024/5/8 16:00,0.324949582,0.454610709,0.451482636,0.379870863,0.415071061
2024/5/8 17:00,0.375036478,0.506249255,0.455790195,0.374470264,0.446376217
2024/5/8 18:00,0.411777647,0.532238808,0.457108693,0.379953485,0.465323155
2024/5/8 19:00,0.415062555,0.532528416,0.462846465,0.376187412,0.468380956
2024/5/8 20:00,0.423428619,0.53478948,0.458694811,0.378007499,0.46900976
2024/5/8 21:00,0.422989199,0.54203052,0.459351923,0.389528631,0.471748068
2024/5/8 22:00,0.423109819,0.551544703,0.45348569,0.392151405,0.471904093
2024/5/8 23:00,0.423813978,0.535323523,0.451936941,0.402052465,0.466585783
2024/5/9 0:00,0.423082141,0.536696875,0.46196963,0.410627694,0.469728222
2024/5/9 1:00,0.42296236,0.59137178,0.476281035,0.447922873,0.491276506
2024/5/9 2:00,0.422828765,0.605030877,0.474693324,0.477146261,0.497231207
2024/5/9 3:00,0.423216315,0.569906725,0.476322657,0.473774812,0.488811843
2024/5/9 4:00,0.423378929,0.58090868,0.475388029,0.481860238,0.491456195
2024/5/9 5:00,0.423619216,0.569445292,0.467669921,0.476293911,0.485342254
2024/5/9 6:00,0.393043536,0.526997969,0.466422297,0.452738237,0.461555125
2024/5/9 7:00,0.365414255,0.475837938,0.470509387,0.415999281,0.438958918
2024/5/9 8:00,0.304803696,0.408349049,0.452959191,0.352472562,0.388110368
2024/5/9 9:00,0.270058773,0.365931569,0.439103468,0.318854718,0.357031084
2024/5/9 10:00,0.287854563,0.37190303,0.437079194,0.326807704,0.366482131
2024/5/9 11:00,0.262791143,0.334569849,0.435932744,0.289231862,0.342758058
2024/5/9 12:00,0.27292897,0.32604706,0.432853123,0.288354797,0.345141667
2024/5/9 13:00,0.248610248,0.32246126,0.42788062,0.279285206,0.332132434
2024/5/9 14:00,0.270883089,0.343352923,0.427476166,0.297257292,0.3479624
2024/5/9 15:00,0.2809346,0.368125151,0.431518884,0.328301115,0.361390917
2024/5/9 16:00,0.324914991,0.392108362,0.430895324,0.356169252,0.385325177
2024/5/9 17:00,0.382280352,0.43977189,0.439119249,0.385022147,0.420816326
2024/5/9 18:00,0.418638352,0.447296395,0.440247452,0.396556233,0.434842703
2024/5/9 19:00,0.421737277,0.456258327,0.446491368,0.382390376,0.440370629
2024/5/9 20:00,0.422879808,0.462250819,0.450572278,0.380360651,0.443688493
2024/5/9 21:00,0.422804175,0.468403217,0.450920358,0.384423175,0.445318913
2024/5/9 22:00,0.423247607,0.487443807,0.449790527,0.396414299,0.450921195
2024/5/9 23:00,0.423071654,0.529546748,0.452669198,0.427397197,0.462840615
2024/5/10 0:00,0.422940178,0.564772506,0.464457598,0.47509288,0.478879758
2024/5/10 1:00,0.42301072,0.594552592,0.479757398,0.492102243,0.495099779
2024/5/10 2:00,0.423416881,0.604953366,0.4854011,0.493703711,0.500752523
2024/5/10 3:00,0.423197156,0.603371547,0.491304496,0.4965538,0.501940616
2024/5/10 4:00,0.423791965,0.607742455,0.486032067,0.518595644,0.502170684
2024/5/10 5:00,0.423017877,0.610840421,0.476868795,0.524338009,0.499746432
2024/5/10 6:00,0.389173213,0.589802282,0.45261589,0.496814347,0.474238903
2024/5/10 7:00,0.325343251,0.525890624,0.462132818,0.440621445,0.43442354
2024/5/10 8:00,0.28136981,0.45485082,0.460365606,0.384412157,0.39594748
2024/5/10 9:00,0.253881988,0.416496125,0.456456729,0.343002235,0.372324594
2024/5/10 10:00,0.240464334,0.393042074,0.452132654,0.321421198,0.358683235
2024/5/10 11:00,0.233935206,0.374953411,0.45142374,0.288466588,0.349786833
2024/5/10 12:00,0.233402782,0.387953428,0.46095793,0.320757503,0.358144514
2024/5/10 13:00,0.240901436,0.40687869,0.46508627,0.343646657,0.36731266
2024/5/10 14:00,0.250643804,0.416074066,0.463163489,0.361670345,0.377543941
2024/5/10 15:00,0.277490569,0.431556993,0.465370356,0.389486213,0.396973812
2024/5/10 16:00,0.322724447,0.484869348,0.467516981,0.440437876,0.430472717
2024/5/10 17:00,0.383238591,0.569148664,0.478227645,0.511266538,0.48020163
2024/5/10 18:00,0.420164035,0.608256576,0.473937506,0.50830913,0.50095371
2024/5/10 19:00,0.423612215,0.614034704,0.469387783,0.51121654,0.502103211
2024/5/10 20:00,0.424143013,0.594395071,0.464673659,0.494515421,0.492976803
2024/5/10 21:00,0.423530897,0.573922072,0.461411684,0.478014263,0.484685019
2024/5/10 22:00,0.423371585,0.577242882,0.457377304,0.477629433,0.485357985
2024/5/10 23:00,0.424932196,0.580720083,0.4593616,0.481515827,0.487991065
2024/5/11 0:00,0.424892779,0.589747414,0.474703157,0.494171793,0.495574853
2024/5/11 1:00,0.425649081,0.61183064,0.491648977,0.503622981,0.509177238
2024/5/11 2:00,0.425676595,0.669925224,0.48281498,0.538753488,0.528127846
2024/5/11 3:00,0.425335018,0.688563834,0.472597111,0.550389566,0.534314398
2024/5/11 4:00,0.42549146,0.695543155,0.469217581,0.55300605,0.535708784
2024/5/11 5:00,0.425793506,0.698812528,0.47137875,0.552466838,0.536637562
2024/5/11 6:00,0.388824474,0.658778278,0.486914633,0.516332035,0.515715593
2024/5/11 7:00,0.34119264,0.594961487,0.49413238,0.464732201,0.479171043
2024/5/11 8:00,0.28727154,0.51410473,0.502294661,0.412742922,0.431508112
2024/5/11 9:00,0.250424429,0.431478509,0.505042763,0.35416049,0.390062756
2024/5/11 10:00,0.250544272,0.368648866,0.486691669,0.307910383,0.365138947
2024/5/11 11:00,0.237018223,0.349498161,0.480969811,0.296074837,0.351724622
2024/5/11 12:00,0.243393158,0.357902702,0.479130837,0.303513228,0.358359731
2024/5/11 13:00,0.241691208,0.384239607,0.489328694,0.329751989,0.370312343
2024/5/11 14:00,0.262079912,0.41708253,0.50209925,0.365532325,0.396851912
2024/5/11 15:00,0.285134259,0.464589962,0.50956155,0.413836716,0.422466934
2024/5/11 16:00,0.329415778,0.50760878,0.512178571,0.45022569,0.45271861
2024/5/11 17:00,0.39249713,0.577349663,0.515336744,0.490485398,0.49653951
2024/5/11 18:00,0.432170953,0.604117653,0.519070494,0.505201042,0.520062652
2024/5/11 19:00,0.43215833,0.618659687,0.52056085,0.517305934,0.526125971
2024/5/11 20:00,0.426753025,0.62097838,0.521576923,0.516383388,0.524883881
2024/5/11 21:00,0.424645769,0.624815644,0.518117062,0.518314335,0.522189834
2024/5/11 22:00,0.42527397,0.619955804,0.514770488,0.510914857,0.520099016
2024/5/11 23:00,0.425112844,0.620244834,0.514073649,0.528935352,0.520732316
2024/5/12 0:00,0.424810496,0.619149383,0.506763048,0.517494273,0.516196641
2024/5/12 1:00,0.425226098,0.65457592,0.496838188,0.537861387,0.524940143
2024/5/12 2:00,0.425978781,0.681859603,0.480976876,0.551771878,0.533169565
2024/5/12 3:00,0.42588963,0.67003979,0.476772676,0.541920403,0.527987308
2024/5/12 4:00,0.404147086,0.67045418,0.470629665,0.53619724,0.518948448
2024/5/12 5:00,0.389928379,0.678154638,0.463826412,0.53672907,0.515007631
2024/5/12 6:00,0.367226268,0.63567948,0.485557798,0.502676097,0.500150852
2024/5/12 7:00,0.321843759,0.537022725,0.510110135,0.438740653,0.458668022
2024/5/12 8:00,0.299039067,0.479726585,0.509101972,0.387157547,0.429979583
2024/5/12 9:00,0.265895626,0.415735057,0.502798344,0.335580331,0.391704077
2024/5/12 10:00,0.248634581,0.388859536,0.497673872,0.32205849,0.372214895
2024/5/12 11:00,0.236003866,0.370564321,0.490719047,0.313221814,0.358093298
2024/5/12 12:00,0.257347149,0.392248669,0.492962705,0.333883397,0.375024185
2024/5/12 13:00,0.261970298,0.383183275,0.488209024,0.331109926,0.371752506
2024/5/12 14:00,0.332388056,0.454662497,0.496858111,0.39819837,0.428965945
2024/5/12 15:00,0.371781033,0.513115894,0.505619593,0.448690751,0.463989971
2024/5/12 16:00,0.386166908,0.615053226,0.525618576,0.534163856,0.508520907
2024/5/12 17:00,0.406421778,0.66751397,0.530642533,0.565361461,0.532780291
2024/5/12 18:00,0.422978354,0.64440447,0.522941878,0.495415054,0.526130057
2024/5/12 19:00,0.429109725,0.625519074,0.518562906,0.479036445,0.519978001
2024/5/12 20:00,0.429842066,0.6176842,0.51051779,0.471467975,0.515279914
2024/5/12 21:00,0.428957199,0.650717252,0.509514572,0.494083121,0.524874729
2024/5/12 22:00,0.424821587,0.69319264,0.501622782,0.511632166,0.535363332
2024/5/12 23:00,0.425806045,0.717208825,0.485774788,0.575760143,0.541899891
2024/5/13 0:00,0.425996729,0.713317473,0.46336347,0.59342879,0.536911582
2024/5/13 1:00,0.426152674,0.701301042,0.473373406,0.58580989,0.531696192
2024/5/13 2:00,0.426419518,0.617649894,0.475685637,0.525142276,0.507392684
2024/5/13 3:00,0.426340877,0.553314937,0.483638334,0.481008679,0.487981936
2024/5/13 4:00,0.426511035,0.534872039,0.473688399,0.467833957,0.479681644
2024/5/13 5:00,0.42631766,0.523235186,0.458675201,0.462242219,0.471104945
2024/5/13 6:00,0.398026145,0.495336738,0.449527408,0.437503293,0.449109019
2024/5/13 7:00,0.34350243,0.459413137,0.452755872,0.400868324,0.418681867
2024/5/13 8:00,0.333196424,0.401162545,0.437208947,0.357463832,0.390711892
2024/5/13 9:00,0.261341231,0.367563256,0.429650894,0.323193285,0.350041325
2024/5/13 10:00,0.233161263,0.339499108,0.420782503,0.30152901,0.328358658
2024/5/13 11:00,0.231705389,0.340623965,0.427961238,0.304684066,0.330900884
2024/5/13 12:00,0.243951026,0.349603891,0.44205531,0.312488652,0.344778363
2024/5/13 13:00,0.263777351,0.372355708,0.442233106,0.334755159,0.360101789
2024/5/13 14:00,0.255055046,0.370583635,0.443815543,0.336913358,0.356628812
2024/5/13 15:00,0.290438516,0.428249547,0.455315933,0.391644731,0.394044688
2024/5/13 16:00,0.355625498,0.484776972,0.45864653,0.438024888,0.434978249
2024/5/13 17:00,0.39245868,0.500300238,0.460782275,0.453233277,0.451748851
2024/5/13 18:00,0.420653362,0.466709048,0.453141882,0.415502847,0.446597947
2024/5/13 19:00,0.421761016,0.440439872,0.447668867,0.358919874,0.435689118
2024/5/13 20:00,0.422514396,0.436795327,0.448448783,0.352647383,0.434940098
2024/5/13 21:00,0.42255576,0.437623442,0.448294707,0.364669464,0.435469234
2024/5/13 22:00,0.422518122,0.461333231,0.45433634,0.393428298,0.44538075
2024/5/13 23:00,0.422738572,0.483339316,0.459013813,0.403510067,0.453475025
2024/5/14 0:00,0.422680336,0.487027697,0.478678267,0.415572414,0.461079952
2024/5/14 1:00,0.423626039,0.544833849,0.485858768,0.451122601,0.482090684
2024/5/14 2:00,0.422944536,0.565178145,0.484589748,0.462980873,0.490188402
2024/5/14 3:00,0.422840628,0.575437212,0.485637049,0.470905692,0.493917236
2024/5/14 4:00,0.422891284,0.574064906,0.482525369,0.471124365,0.492128568
2024/5/14 5:00,0.423009601,0.598051632,0.46241026,0.489220402,0.493214889
2024/5/14 6:00,0.416925342,0.578644296,0.449515177,0.472425958,0.48115546
2024/5/14 7:00,0.396167341,0.574573395,0.450361798,0.465621769,0.472590041
2024/5/14 8:00,0.350060019,0.56549574,0.455948255,0.456732003,0.452069415
2024/5/14 9:00,0.311092455,0.544237041,0.457826373,0.450235444,0.435793622
2024/5/14 10:00,0.265450068,0.439532609,0.450699839,0.366336379,0.385601792
2024/5/14 11:00,0.2589679,0.39170309,0.446532191,0.315094776,0.363568928
2024/5/14 12:00,0.248069277,0.390199138,0.453463554,0.332492752,0.362057406
2024/5/14 13:00,0.245441986,0.379268292,0.447029599,0.338991247,0.35670713
2024/5/14 14:00,0.240758007,0.371344107,0.441961759,0.340752022,0.352641079
2024/5/14 15:00,0.2684516,0.389942733,0.446937646,0.357660106,0.372369317
2024/5/14 16:00,0.305378036,0.433479817,0.451263292,0.390407388,0.399971331
2024/5/14 17:00,0.359125012,0.498127834,0.4573952,0.444065364,0.438044589
2024/5/14 18:00,0.396840498,0.526421937,0.455296982,0.442276354,0.457214843
2024/5/14 19:00,0.400200842,0.525194175,0.455003367,0.438280793,0.45731039
2024/5/14 20:00,0.403835257,0.532427419,0.457226961,0.442983093,0.461412249
2024/5/14 21:00,0.403900538,0.540019165,0.458586421,0.448448824,0.464276252
2024/5/14 22:00,0.404196301,0.527225253,0.460944048,0.437172641,0.461810294
2024/5/14 23:00,0.40365953,0.53054511,0.462522703,0.433688763,0.463641691
2024/5/15 0:00,0.403754702,0.556766028,0.472965124,0.442065645,0.474727151
2024/5/15 1:00,0.403754192,0.575875407,0.487156313,0.448803349,0.485656987
2024/5/15 2:00,0.404034363,0.605590174,0.484412134,0.466877263,0.497268433
