,南部,中部,北部,東部,全台
0,0.11537141671181612,0.1384125407849415,0.09872253297993754,0.12832898964776082,0.1158054211655895
1,0.11549281756606786,0.14464722122612425,0.0991780557959983,0.13283882062037236,0.11860451591951368
2,0.11542543256654203,0.1433744742826277,0.09921199709412144,0.13194338288722285,0.11921174504236708
3,0.11553424700004729,0.13899460405462663,0.09796800682772588,0.12804150153664048,0.1173109863136832
4,0.11550823424299894,0.13954969435692785,0.10088118487032204,0.12863495898573704,0.11898165789547237
5,0.11556763652978486,0.14386989729126357,0.09807355842497409,0.13215501489302603,0.11920739895099934
6,0.11398351892313348,0.1462336292805869,0.0974037239113653,0.13382317816881295,0.11803785808300193
7,0.1076523023314421,0.1408001353182673,0.09559656419322304,0.12896900517038315,0.11365954591645511
8,0.09610406378736763,0.12576872340775727,0.0964457183064933,0.1162180042580477,0.10543753746826648
9,0.09322904163455793,0.12412315040298386,0.09839033941999452,0.11516736938212246,0.10477570153216087
10,0.07281731713904348,0.12151309971649332,0.09947260977238971,0.11150827012388517,0.09674207794611474
11,0.08341892284009131,0.12115868233706681,0.1073001347783298,0.11381293726014155,0.1045684657538312
12,0.09897998448890352,0.1271683072247073,0.1349180946421052,0.11284708119333445,0.12324303966740732
13,0.0726895414842768,0.12520548225072603,0.14812049549025344,0.0880632786884847,0.11661685537222266
14,0.07957157933920848,0.12805558947877002,0.14415892246408307,0.09013522411884768,0.1190958369177953
15,0.09136104745372059,0.12929193384404952,0.1436574219099405,0.09119022061372456,0.12364826074562915
16,0.10408639621654048,0.13473905726538526,0.14401374881076923,0.095138692926877,0.1292982714520122
17,0.11890816899872611,0.13381026615430056,0.14435308966742688,0.09773220407089932,0.13333977843710956
18,0.11918825639274408,0.13860615257909573,0.14737610361157266,0.10203098851214645,0.1359766577008412
19,0.11919620695594839,0.1430398954887622,0.14832004740148244,0.10615588842277883,0.13786133822960783
20,0.11924965173819103,0.1501101071782886,0.1501059525017319,0.11127116226970249,0.14087403816628818
21,0.11868675744633253,0.15545706286788857,0.15106634093573806,0.11384214345270004,0.14300342201752506
22,0.11917012044325136,0.15807265613807286,0.15218886734035011,0.11436481959475507,0.1444639408683511
23,0.11920632814850171,0.15951753243482097,0.14922903236582397,0.11485617022910966,0.1445245611162632
24,0.11735159994277086,0.15663398801386177,0.12131786888551098,0.1113870680520729,0.13346517005730826
25,0.11533056828118798,0.15704925927148194,0.10503113564770022,0.10983687133951527,0.1270923822120187
26,0.11583078159655334,0.15285382263195668,0.10417711221661181,0.10533826553563502,0.1253272735167315
