南部,中部,北部,東部,離島
0.013532062463659775,0.08109166247733955,0.007471903174015067,0.04731186247049966,0.004018169112508735
0.18158069607110228,0.2368127599287053,0.08620476719772754,0.2091967279999038,0.04140461215932914
0.3847506022094858,0.43828740307420444,0.23848338890947268,0.41151900264184516,0.12491264849755415
0.556614959714262,0.586307755587039,0.29683833518587127,0.5714613576506504,0.2655485674353599
0.6457139297283827,0.68883353899121,0.46640731134988267,0.6672737343597963,0.34329140461215935
0.6913011878062963,0.7263089743003823,0.41490675558848944,0.7088050810533393,0.3380503144654088
0.6404269457596147,0.711458952211203,0.5072866493763123,0.6759429489854089,0.2922781271837876
0.6078681784201345,0.6517313346434501,0.3368531554896876,0.6297997565317923,0.27358490566037735
0.4946019187640169,0.5327300702283564,0.24552303322218105,0.5136659944961867,0.22816212438853947
0.28186518813854966,0.36315372545435154,0.14980857107570705,0.3225094567964506,0.08770090845562542
0.08870441897167539,0.17171518669165026,0.0319871557366926,0.13020980283166284,0.02288609364081062
0.0030702300855552788,0.08304465061011837,0.0007410151908114116,0.043057440347836824,0.0006988120195667365
0.00014328432594069274,0.10341087396980637,0.0,0.051777079147873536,0.0
0.00018066284575130826,0.10143046478680133,0.0,0.05080556381627632,0.0
