,南部,中部,北部,東部,全台
2024-11-01 00:00:00,549.1397145184292,532.9843646584933,489.42051194340166,512.6785128863643,520.27701252799
2024-11-01 01:00:00,548.058680806335,560.472610559559,500.44538503267313,533.5371995915813,533.6290827052773
2024-11-01 02:00:00,548.7522203191742,557.034234946033,507.47697736321055,531.2523711036843,536.475752115832
2024-11-01 03:00:00,547.1202856028392,534.3592978328542,511.87148923551547,513.6595493000602,529.9557327602718
2024-11-01 04:00:00,547.2872167921864,536.2477059306331,527.6992797385572,515.6715990537625,536.3318319859233
2024-11-01 05:00:00,545.9301020310776,552.8867897989014,513.2200323994398,528.6143238848931,536.4547934348817
2024-11-01 06:00:00,542.9656936414204,567.9233172441699,487.93116245764924,538.4406191100778,529.5797856241962
2024-11-01 07:00:00,509.1823857752483,550.997656829935,480.95080657495157,520.1006127321501,511.4338596939192
2024-11-01 08:00:00,445.5772819652193,493.929866068407,477.7962415001811,465.1701396936504,472.3411472758866
2024-11-01 09:00:00,423.4987912963582,493.8891654916123,477.9487979203703,464.1395788367049,465.5067318359436
2024-11-01 10:00:00,326.86803253015773,487.9549414266097,477.98807302143695,451.1262593941149,427.96060909407083
2024-11-01 11:00:00,374.3794821431724,489.45841855195437,492.3192919408795,462.05772988638586,455.74492476286287
2024-11-01 12:00:00,444.20729238514036,516.7195290975128,512.8708705295528,461.7095565132734,496.9795357074936
2024-11-01 13:00:00,326.2662798958811,506.96975954961744,513.4282047591544,357.3901504200625,450.5291715475088
2024-11-01 14:00:00,357.1085000988563,517.356019195692,499.04765477620583,365.95412897404645,459.9992074679328
2024-11-01 15:00:00,410.01058156675583,520.7659289783578,495.75441497603646,370.23648202280464,477.4420433995284
2024-11-01 16:00:00,467.03991661653305,540.072215202995,495.00922243355427,384.8414178224416,499.46503185525717
2024-11-01 17:00:00,533.5083223921919,533.1722166239257,494.06238465380756,394.5064414218267,515.0004472176321
2024-11-01 18:00:00,534.6701258666119,552.5734475210235,500.8282877922964,412.9328298643641,525.0977591288402
2024-11-01 19:00:00,534.841600277469,571.2697276319705,503.7852801109683,430.3452445155946,532.7993135101271
2024-11-01 20:00:00,535.1300834116167,600.4049340144262,503.266338749321,451.70667810520564,542.7475493357583
2024-11-01 21:00:00,535.0244046275438,622.6389288218569,499.58549349450254,462.46671991267254,549.4122731143284
2024-11-01 22:00:00,535.0560985093592,633.8917409802885,494.3630845524302,464.56076690863284,551.6510246320405
2024-11-01 23:00:00,535.2386013863292,642.7017694402282,497.5505736619906,468.33098160534325,557.8837329608132
2024-11-02 00:00:00,536.1796746163785,632.3421425446506,506.0964291540703,455.7191459106779,560.196001319882
2024-11-02 01:00:00,537.9762347374624,633.0492048948169,515.694495141621,449.47268098802573,563.5215394866485
2024-11-02 02:00:00,544.4860706647343,613.2678805931291,509.2570164394027,430.4964344743923,555.2713676839461
2024-11-02 03:00:00,558.6940371805156,605.1349540420982,503.2753443238213,416.2485820679032,553.9128830163149
2024-11-02 04:00:00,559.1591659804637,577.5187745191726,496.76756655737216,396.3437284203392,540.9654911708506
2024-11-02 05:00:00,555.4583496975042,575.0271521907598,485.4025325989776,401.74513878607155,534.6984094633257
2024-11-02 06:00:00,527.0897637856779,514.1601975660383,483.35924049038596,366.7487235822283,502.7890911820181
2024-11-02 07:00:00,411.80885166911645,414.63507743860544,466.9707756752251,302.3725466756712,428.90518488599696
2024-11-02 08:00:00,316.4323848443696,326.82597338569326,441.3076401692718,245.36270315991732,358.4843321897845
2024-11-02 09:00:00,274.84950339843425,277.8296739657587,415.4622630132236,214.96804499422288,319.16924124077275
2024-11-02 10:00:00,255.80398380866396,259.41315431744977,402.62043186803277,202.68194432115826,302.36306992818606
2024-11-02 11:00:00,247.11220415267752,253.0050986335714,399.1279035218883,195.32251462881715,296.13331173634026
2024-11-02 12:00:00,249.65408419923102,256.31771563549444,401.43836014830845,194.96132080608385,298.7058660991484
2024-11-02 13:00:00,263.23500842205493,264.3359247997081,409.66381484219903,199.55989935121846,307.67055219129315
2024-11-02 14:00:00,291.09609826493437,280.4930791024504,419.56320779161166,210.33968741492782,325.5687997660237
2024-11-02 15:00:00,346.99021926997494,313.32958310092744,429.15455214101684,229.74543566421187,359.36792625868793
2024-11-02 16:00:00,453.0598394981921,368.48001453874673,440.80252716726585,271.03350314706245,416.71619860781476
2024-11-02 17:00:00,533.7066358728501,405.2585580344337,458.29814480232324,306.1529507401295,460.02757366686296
2024-11-02 18:00:00,537.0832631116352,452.1458362141871,471.9996945484867,335.9436011648318,481.64724593450313
2024-11-02 19:00:00,540.3493878190778,486.19494336786136,468.2233206189194,356.18633186687856,492.360352784224
2024-11-02 20:00:00,543.6298148277019,534.1317628481482,475.8537269667995,385.70472512283993,511.6140930547415
2024-11-02 21:00:00,544.0432009750712,551.5681773684241,478.8336386440125,398.5835155027657,518.6549290634078
2024-11-02 22:00:00,546.2244883839179,568.3026735686564,484.90478185661897,399.32303313734957,526.8091878366567
2024-11-02 23:00:00,544.5017347993403,563.415289912884,482.9238697105523,382.8994460679188,524.5250705684734
2024-11-03 00:00:00,543.310327424296,539.6266949820764,475.178323697263,355.3447432712923,512.8842277146274
2024-11-03 01:00:00,545.0513953640369,523.8026506216155,471.5986955548023,341.70618685361575,507.12987190031004
2024-11-03 02:00:00,538.9729296383409,527.7395554713786,469.50588527411435,353.78946858657434,505.99570561604116
2024-11-03 03:00:00,529.9210992498679,519.5559448814064,464.85893112089974,344.8744527595527,499.19693096739087
2024-11-03 04:00:00,530.136985134048,514.0250359184533,469.94149301605626,338.34481006247347,499.4615499345374
2024-11-03 05:00:00,529.7072313165154,510.2167792627311,474.346169828675,341.3904857293616,499.5937703831767
2024-11-03 06:00:00,519.5335030974607,481.53825264688504,473.8404346852708,328.8790015713971,486.61471716219546
2024-11-03 07:00:00,409.0335929795289,419.59099807751886,464.7525916329128,283.0942225959922,428.9723920926351
2024-11-03 08:00:00,324.63148969634426,336.9244207044563,444.25412514448107,226.15464366092192,364.1226847916915
2024-11-03 09:00:00,280.90722296817734,300.8105704352655,420.7050626753034,201.30416272043888,330.0137149628604
2024-11-03 10:00:00,260.4497524803136,274.86861695081086,411.7878515253539,184.41174912798908,311.208160202462
2024-11-03 11:00:00,251.44514390908878,273.8286871305442,409.3683977065905,195.03301666801224,307.41808636718474
2024-11-03 12:00:00,252.0484444865481,293.4574360641633,412.88205261038166,205.72163913792755,316.61810283919084
2024-11-03 13:00:00,264.4259985042793,306.37549777636656,416.6883696064092,218.42811169641243,327.49305209906584
2024-11-03 14:00:00,294.841087855223,330.4114631497961,426.474783052893,237.31795335345112,350.02427276729946
2024-11-03 15:00:00,351.55669843614214,383.83172056435825,440.66844663074636,269.845959156025,392.8902146032507
2024-11-03 16:00:00,457.38716737534935,450.878962669852,459.65129012357073,320.2857557658755,453.4240306461952
2024-11-03 17:00:00,539.2207940106854,488.8004161604922,467.5210063727017,352.7468473934213,490.2116681228426
2024-11-03 18:00:00,538.5097461791147,486.1434149802265,466.1197214094658,355.3724289919901,489.2546058557213
2024-11-03 19:00:00,537.0323362179053,472.9764775076565,463.6468098200439,343.77999206216543,483.3004796562879
2024-11-03 20:00:00,536.1580396721715,472.0944523587246,465.33839890073335,342.6476901499116,483.3386447023724
2024-11-03 21:00:00,536.2380891280711,459.3031194490676,463.51306832973773,335.04707210673155,478.9349162631219
2024-11-03 22:00:00,536.9143707857107,500.8639267697876,469.05698770207766,356.6468361958845,495.4981884214611
2024-11-03 23:00:00,537.1306455252472,523.5490344080989,469.62096320467833,359.4571111934054,505.11893017496055
2024-11-04 00:00:00,538.3737951228353,558.4214310372884,469.8057266534716,369.0281326924914,517.3380536869529
2024-11-04 01:00:00,540.9549101193976,613.3432776940327,464.83242562125594,398.59082396419063,535.8214816355318
2024-11-04 02:00:00,542.9783502064266,627.4240267574642,458.29541523820245,402.1254034994558,541.3853432265603
2024-11-04 03:00:00,542.0142252436732,631.4828651362959,458.3907765052166,416.4087871065705,543.4904284076212
2024-11-04 04:00:00,538.3965471644055,628.4645878425742,454.91769862640035,416.4154920976875,541.811925336481
2024-11-04 05:00:00,537.7952754742765,631.8341179206019,443.2740781883691,422.49092248601914,537.2162000404664
2024-11-04 06:00:00,523.3902219760711,612.4401924210869,423.3588669987002,396.5122301356411,518.037975745038
2024-11-04 07:00:00,427.69959307605495,533.5379804959754,428.91595062452535,325.0123078259902,464.83886942930604
2024-11-04 08:00:00,347.4527648424416,462.25346579021937,428.0795560585229,268.0021132374157,413.4122874196161
2024-11-04 09:00:00,291.22510197010746,412.29992522460907,420.6788732849192,228.39729481459142,374.84222005880315
2024-11-04 10:00:00,276.4674605768964,378.6468993250922,413.0677222606171,212.51217581443044,355.5903984931679
2024-11-04 11:00:00,258.4169877504865,349.6244561108777,413.28506954743926,220.4354280913031,339.16675683502444
2024-11-04 12:00:00,255.31387689570835,341.28547282805675,416.9022925966235,216.02567749319698,336.62798825410874
2024-11-04 13:00:00,270.72473154978866,352.09309364004565,415.947308000353,233.1851062483333,346.9349804297512
2024-11-04 14:00:00,299.6867299518104,387.5300237755684,412.8932794762933,268.5113152850099,369.10426691099616
2024-11-04 15:00:00,362.36052193781865,417.6334257497781,418.3327328563938,289.93269693912936,400.49379582280864
2024-11-04 16:00:00,467.83702327473446,426.69782466111866,421.14393745725107,295.9002082350652,433.7223651451602
2024-11-04 17:00:00,533.034457011598,441.6237599536828,425.63535786418964,320.02422531515384,457.9576732771824
2024-11-04 18:00:00,538.3821898595204,445.69873485597594,425.78242702335774,327.36265195814417,461.0038342396937
2024-11-04 19:00:00,538.3308969702068,471.3932177209573,430.58594192188593,345.76517827562844,472.39673801416535
2024-11-04 20:00:00,536.7626846205511,502.891736819357,435.40538294444553,367.5760404820474,485.6631316400675
2024-11-04 21:00:00,540.8039381734708,497.4113681887817,434.0329596012317,355.36285569340146,484.3224101370298
2024-11-04 22:00:00,539.3901860005477,488.6604588833047,436.44500316975757,327.69001255655087,482.6100420076177
2024-11-04 23:00:00,544.9351725274461,479.92088938683855,429.3959698527358,317.0634556270308,481.1314347366503
2024-11-05 00:00:00,544.2794992210178,509.1247824845276,448.59288993834576,331.29176225604886,498.09842458830605
2024-11-05 01:00:00,547.5470060331744,542.876572227335,449.0974900163109,342.51550486545995,512.2522228598101
2024-11-05 02:00:00,543.1540501030734,546.8421466082613,448.6235042662408,350.77311390366214,512.6511082673151
2024-11-05 03:00:00,543.6736384937223,518.6646307395088,449.42055130721127,343.55280938484856,502.83882798201273
2024-11-05 04:00:00,545.8079920795523,498.3299454272329,453.53659889308295,331.73978444937563,496.18908076556437
2024-11-05 05:00:00,545.5863405175053,480.54103547029035,447.98098468998114,326.2117704783217,487.2096702423394
2024-11-05 06:00:00,541.5048276598831,448.62115702083065,430.6540058964065,301.6911357981198,466.1947176745267
2024-11-05 07:00:00,497.0664382444557,434.6213198959513,426.4192817401784,284.6188586401711,446.68345490942556
2024-11-05 08:00:00,461.0067930603595,409.3696219113539,423.5604657534982,237.62403351254972,426.6012676329906
2024-11-05 09:00:00,357.64633585285225,366.4254162885102,412.0952251668649,176.18989664878814,377.19615282483574
2024-11-05 10:00:00,293.9075551322805,326.0803663800589,398.54422114608815,165.27656201226338,337.75948473719666
2024-11-05 11:00:00,260.02713126778417,318.7233026298556,401.8745350703768,166.8756464026968,325.0026914942624
2024-11-05 12:00:00,272.15282197878264,327.22718396714384,408.0460540379278,198.11070344228185,336.13250272729726
2024-11-05 13:00:00,279.16780284040686,338.41553048908827,410.8813395752554,220.4073343150136,343.30555459521594
2024-11-05 14:00:00,325.5323592275547,382.6779285959759,413.98023927399163,258.147284889858,376.14803385317117
2024-11-05 15:00:00,373.2827694719179,413.70099787929365,423.3468764678057,286.7293428563072,404.20511982694325
2024-11-05 16:00:00,464.7734577147195,429.9160435733219,441.1243865601269,295.500190978254,441.00264836346355
2024-11-05 17:00:00,521.2788962605218,450.2483844327051,451.18005805936997,319.10917300829556,466.8380825412493
2024-11-05 18:00:00,522.5970222571202,470.67517052981333,445.90789513520724,343.01366188792844,472.34041479165563
2024-11-05 19:00:00,524.0762022481389,486.1598489780793,439.0989973029161,355.1877485560501,475.83729080118667
2024-11-05 20:00:00,525.8345477229069,521.0984552954043,432.9059888363822,378.4125022356463,486.36398072731504
2024-11-05 21:00:00,529.3374593710662,511.70113294715577,428.49607741201856,363.2416508118495,481.9791681614709
2024-11-05 22:00:00,526.213623759828,495.92393881491137,425.9379169318074,327.83669629563553,475.2033383656595
2024-11-05 23:00:00,512.4765385043157,509.4757408336339,430.32597181361785,324.8811462214544,480.31227292614614
2024-11-06 00:00:00,501.2035567223449,520.3968800378984,438.75052271008786,324.97882532838946,485.7234864245729
2024-11-06 01:00:00,500.96710685495685,559.2267447395441,440.46022849957285,348.72606623389015,502.97174147996105
2024-11-06 02:00:00,503.8361567249307,555.7135214510945,440.09020700665474,342.01029110712204,503.4604148836488
2024-11-06 03:00:00,503.5970012028489,545.9374635722816,439.33514313649573,333.87147074692916,500.14888365026405
2024-11-06 04:00:00,501.13996106118776,543.0867737247521,438.25007259057963,347.24339969288997,497.98724578520245
2024-11-06 05:00:00,501.13542952439104,541.3358970780549,432.06576858294113,344.46751775500087,494.9426920551207
2024-11-06 06:00:00,489.93971310689386,496.12214734633136,422.76773486129247,318.24043490724546,468.8071522312321
2024-11-06 07:00:00,378.8621140651507,438.8037019169495,423.2381351179449,277.61240109171536,416.40939093388357
2024-11-06 08:00:00,287.93201514877427,377.67834915747676,420.5075175751691,232.55502669736993,364.7643120776401
2024-11-06 09:00:00,241.7874317628709,327.3534387678552,406.06384266043256,209.1587454243966,326.49680127162594
2024-11-06 10:00:00,223.5446387474614,293.85891204552087,395.0402932715238,195.87292266924683,305.0248610713971
2024-11-06 11:00:00,218.46143948643038,285.7706433765915,394.69480266983436,190.55959146602547,300.24719060930033
2024-11-06 12:00:00,220.38500237753672,307.9044043783313,410.90956487373415,195.60829388683464,313.94482536939785
2024-11-06 13:00:00,234.24468365481795,327.78812766999454,411.713265595158,213.67893415431254,328.37812702171976
2024-11-06 14:00:00,273.0024493679444,372.01910098013275,415.0775606317426,241.7547383570258,358.9961788500923
2024-11-06 15:00:00,347.2243872035583,423.8951051333893,423.4328819837286,275.93910010212556,402.0473850010845
2024-11-06 16:00:00,460.1237589153878,452.8819111286941,423.47926156977076,306.4128784684767,442.65630808703696
2024-11-06 17:00:00,531.1604124930657,469.37751510070666,426.96484003379055,333.90705036445405,467.6775872389003
2024-11-06 18:00:00,533.1326688317673,487.1609556184125,432.3903502769538,353.34927480388063,477.2195119752892
