,南部 (kgCO2e/kWh),中部 (kgCO2e/kWh),北部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2025-03-06 13:00:00,0.2449581940396943,0.40673116049030983,0.3843667260215014,0.27837182175432645,0.34784993538236336
2025-03-06 14:00:00,0.22344519713100666,0.4061447058648031,0.37762900709388897,0.29718654055720284,0.3420363577970911
2025-03-06 15:00:00,0.2212335931840771,0.4095850897444817,0.38303000950031546,0.30881385662698413,0.339310280344975
2025-03-06 16:00:00,0.2853908426165759,0.40845900509139316,0.3790557485617769,0.34329384872178986,0.3586329202705547
2025-03-06 17:00:00,0.37195741726981035,0.38094473986952027,0.37958296582029993,0.348402736353467,0.37730182109733645
2025-03-06 18:00:00,0.3877442738694425,0.3327121429767289,0.4185096280314304,0.2784920034690245,0.3800751517704498
2025-03-06 19:00:00,0.3890766140223795,0.31849714516820204,0.40939255863896856,0.25984911567277913,0.37244318615785943
2025-03-06 20:00:00,0.3902337148910325,0.34733522676392725,0.36411366180327903,0.2745293849038172,0.3642100320034971
2025-03-06 21:00:00,0.39080971365319367,0.3559659112915994,0.3642081458072368,0.28014239269101027,0.3669813252025874
2025-03-06 22:00:00,0.38818705353897426,0.3723686354322298,0.36724661590123475,0.3107457948991685,0.37279339082307283
2025-03-06 23:00:00,0.3883528319602465,0.3784664755856881,0.3704832357223581,0.31452009823782817,0.37645919008576795
2025-03-07 00:00:00,0.3895779668486476,0.3859910780561354,0.39043621139562157,0.3198126652853971,0.3873698415634724
2025-03-07 01:00:00,0.3887630294573252,0.3906408004276484,0.41250746487594275,0.3246386229280955,0.39696584631962345
2025-03-07 02:00:00,0.3888608483938551,0.39363051757681317,0.4192234775312351,0.3264295493511887,0.4004919772659763
2025-03-07 03:00:00,0.38918356947609184,0.39365934520994655,0.4194594750928955,0.3294425439392429,0.40061157553926124
2025-03-07 04:00:00,0.3879838120173102,0.39414048364705806,0.41505666341885644,0.32654187382183,0.39894207474522536
2025-03-07 05:00:00,0.387963716715462,0.3952135947801826,0.3968874208125426,0.32959739543534256,0.39260592093824065
2025-03-07 06:00:00,0.3846837461112428,0.37176483031725893,0.3751110457884339,0.32274396515979964,0.3751973005420065
2025-03-07 07:00:00,0.3522771846696155,0.3804859752169877,0.3776818562329384,0.3353956408405238,0.3708018737303395
2025-03-07 08:00:00,0.27912337532210213,0.36395473799739636,0.3735228761084399,0.3152372359317625,0.3419651614875458
2025-03-07 09:00:00,0.23117605491378102,0.31277513215643665,0.35672754119482236,0.2630051846541125,0.30483653118241477
2025-03-07 10:00:00,0.2007182656250699,0.2948646373527243,0.35666509424335713,0.23872794260756813,0.2866269242671178
2025-03-07 11:00:00,0.21881849573902568,0.2688536616408743,0.3601239653021105,0.23403544023349496,0.2857196639834567
2025-03-07 12:00:00,0.22247737971158213,0.31042875998392183,0.37827550287565725,0.2641346537286545,0.3052774122054543
2025-03-07 13:00:00,0.23512169406038533,0.3354195491551189,0.40532403750712287,0.29174376439818406,0.32829183423905084
2025-03-07 14:00:00,0.22536331074789026,0.372419441461595,0.44190380846555605,0.3175515940118247,0.3465660658239446
2025-03-07 15:00:00,0.28120615045201125,0.3835703103460392,0.4323985584386064,0.3331422042414689,0.369332644487188
2025-03-07 16:00:00,0.35086694999662227,0.35022398506631464,0.4035211897468393,0.3142814467271031,0.3704620272806517
2025-03-07 17:00:00,0.3867019320160749,0.33891899683442656,0.36488772976987793,0.31148008470153216,0.36133564305951926
2025-03-07 18:00:00,0.38848382206095183,0.3287164983145795,0.3644868609409778,0.2992465546706042,0.35784581782453667
2025-03-07 19:00:00,0.38809969439050424,0.3114400322904019,0.3590951667797114,0.2842242186891094,0.34969248638811495
2025-03-07 20:00:00,0.3900071496065407,0.35108381139680184,0.3660029336323799,0.30841926391801905,0.3666563325344756
2025-03-07 21:00:00,0.3887492516144975,0.326073432087538,0.36060697532237695,0.28637200821517506,0.3567692874264119
2025-03-07 22:00:00,0.38887618624702536,0.31858076263461804,0.3618294830882831,0.27766986921554765,0.35430489626405526
2025-03-07 23:00:00,0.38902759398412745,0.31726058208799585,0.366997208757719,0.2738939886655408,0.3556506082963922
2025-03-08 00:00:00,0.38950225501744945,0.3441247256996998,0.3924821472200396,0.28169505413576196,0.37418691503996526
2025-03-08 01:00:00,0.39011593033843206,0.36435297329589256,0.4189470700456126,0.2909446252932562,0.3897251379867191
2025-03-08 02:00:00,0.39236557558097757,0.38697485391871705,0.4412432093102933,0.30784444740406774,0.40488245633763426
2025-03-08 03:00:00,0.3922773806952951,0.396180329960388,0.4464513557121394,0.32444724919807755,0.41016238263390253
2025-03-08 04:00:00,0.3921144979918401,0.40014049950279745,0.4487363786545383,0.3263132724703016,0.4121504249814722
2025-03-08 05:00:00,0.39233524895387323,0.40448124092231186,0.44918604840664483,0.33239668521503224,0.4139880899395749
2025-03-08 06:00:00,0.390537722696133,0.3887374150540017,0.45078583977560005,0.3268628593731136,0.40824172865831737
2025-03-08 07:00:00,0.3686755560724152,0.3524674537458761,0.44179451597238273,0.3036145269617927,0.38494121743105236
2025-03-08 08:00:00,0.31075922067534467,0.3320958252562274,0.43196688037975006,0.28588474252724855,0.35783158291468703
2025-03-08 09:00:00,0.2183442932801467,0.3139038178099011,0.42737955146217443,0.2587603396387611,0.3186579506720863
2025-03-08 10:00:00,0.1751317232641982,0.2506275617840822,0.4022423808927064,0.21075978632884185,0.2718503683668083
2025-03-08 11:00:00,0.16637196724802844,0.2190847625656286,0.3819660137295818,0.18932749364449736,0.25141863877079235
2025-03-08 12:00:00,0.1641994220994799,0.21738344431495682,0.37569631808653886,0.19652148701334987,0.25090610791856216
2025-03-08 13:00:00,0.16997728073661098,0.22119646358275022,0.40655778812001386,0.1959064923407427,0.2604059634147786
2025-03-08 14:00:00,0.18573984583386383,0.23588945173811549,0.40778523716372356,0.21013708745001106,0.2695693561106605
2025-03-08 15:00:00,0.2182516637397939,0.25987700678717846,0.39673644744066516,0.23505211805328152,0.29254540189243905
2025-03-08 16:00:00,0.2766117541327536,0.29121679599190686,0.4103991605624096,0.26447948254030035,0.3252899870755478
2025-03-08 17:00:00,0.35326377206327036,0.3101529590259308,0.4263346111631324,0.2882868181564071,0.36036831199641767
2025-03-08 18:00:00,0.39116740835758185,0.3060975726839616,0.42644218148489077,0.2707776737253928,0.36910134393796273
2025-03-08 19:00:00,0.39869396900041737,0.30994263272735595,0.4249220818349165,0.25693066962558303,0.37097971661357
2025-03-08 20:00:00,0.4006042571668455,0.33727190941573787,0.4321226581461797,0.2700319833256905,0.38583163249967456
2025-03-08 21:00:00,0.400037893662029,0.3490438537599096,0.4381513063409244,0.2771166405661404,0.39310199528799766
2025-03-08 22:00:00,0.3989725198090611,0.36460798612365286,0.44537508393533765,0.29813083786840516,0.40147267635282957
2025-03-08 23:00:00,0.39979519021053467,0.3635463441970886,0.4449090329938567,0.31570102477751766,0.40192381302570396
2025-03-09 00:00:00,0.40725176418596704,0.3619478746763706,0.4363646071978575,0.3196517003249944,0.40167029612010646
2025-03-09 01:00:00,0.40851051013710116,0.3735267030395463,0.43961865283868984,0.32529787239838237,0.4066565812818765
2025-03-09 02:00:00,0.4096794861594684,0.4131965578065727,0.45239189499482146,0.35201662016146723,0.4234772797380357
2025-03-09 03:00:00,0.4091858978446769,0.4511401101470221,0.4459997242021623,0.38531887234179896,0.43478790101812353
2025-03-09 04:00:00,0.40936292990767553,0.4296937717348106,0.45305245111096387,0.37967759427842634,0.4296769174382738
2025-03-09 05:00:00,0.40810300839363095,0.4390059259470772,0.454995536121632,0.3883562024513436,0.4330686079346469
2025-03-09 06:00:00,0.3986035374915146,0.4114837814888568,0.4606830748130966,0.3690748438641545,0.4215597386768856
2025-03-09 07:00:00,0.32462917007333153,0.36017375296654974,0.45277962791814297,0.3175919504915544,0.3750618763343879
2025-03-09 08:00:00,0.23529712123904636,0.29046667978690044,0.4257281670793609,0.25376215259434487,0.31090885320855965
2025-03-09 09:00:00,0.17381231862035113,0.2461830582404285,0.3917353847584173,0.21280497181380348,0.2645512429391961
2025-03-09 10:00:00,0.1539184299337592,0.22244711202514783,0.3675065142043199,0.19090971859530026,0.24475892017503093
2025-03-09 11:00:00,0.14818020034224985,0.21647013055654693,0.37229567561701216,0.18727197746657795,0.23985101446655277
2025-03-09 12:00:00,0.1547243044771039,0.21625440912604713,0.37859780313760766,0.1889101600197414,0.24295270799569293
2025-03-09 13:00:00,0.16955378604926793,0.22517722079331143,0.38104313071084345,0.1995137783574046,0.25148645129565783
2025-03-09 14:00:00,0.18728480141381346,0.2375805580451622,0.38721638117998053,0.2161592532095989,0.26574537254265274
2025-03-09 15:00:00,0.21944596943893666,0.26146147423991883,0.3973294638431317,0.241648134981248,0.2914029786233035
2025-03-09 16:00:00,0.2972577332879698,0.287008604855433,0.40964964559625366,0.2722486771276252,0.3297374147482404
2025-03-09 17:00:00,0.39830050037657777,0.3165810183521673,0.42619574786752784,0.29841355929730723,0.37556200915940346
2025-03-09 18:00:00,0.44445205156200374,0.30661706980283937,0.4300826796881045,0.2828495573427819,0.38582597928007056
2025-03-09 19:00:00,0.4535409507468527,0.30676489046049304,0.429483500689137,0.28237456614546386,0.38741426544022367
2025-03-09 20:00:00,0.4536735449267018,0.34494752252978983,0.43302255181326205,0.30908630304441587,0.40524859636250193
2025-03-09 21:00:00,0.45310120123547154,0.3735434777350153,0.4400357502203795,0.3295763250326487,0.41838252583943986
2025-03-09 22:00:00,0.45413894943160943,0.3552174164811725,0.4464626057553576,0.31753163393204975,0.4147883586260767
2025-03-09 23:00:00,0.4571580507928095,0.3736452659154789,0.45525560485312994,0.33381700938494513,0.4257456982857328
2025-03-10 00:00:00,0.455489407005408,0.44202087400051754,0.4600547243879858,0.39285129099108007,0.45060616149768923
2025-03-10 01:00:00,0.4558367842554001,0.46924369237982655,0.4461234262331549,0.4104323786982032,0.45728348024472787
2025-03-10 02:00:00,0.456451816510444,0.5045792817283907,0.44347335883496863,0.4386907257759614,0.4711645931541644
2025-03-10 03:00:00,0.45668947265591453,0.4679858881527978,0.45544308481099,0.4286948964504903,0.4600534820551433
2025-03-10 04:00:00,0.4557949074035167,0.4465983756465017,0.426242097555471,0.4157985828606088,0.4429753396978594
2025-03-10 05:00:00,0.4552751898469893,0.45393814588409936,0.4084453955938718,0.421154882054983,0.44000715547406166
2025-03-10 06:00:00,0.44921425540376797,0.48481882245972896,0.3879879046965552,0.44123509890501517,0.4413989090928107
2025-03-10 07:00:00,0.41063858578449747,0.49916257499806743,0.38652967618930234,0.44108995972636844,0.431950149808139
2025-03-10 08:00:00,0.368394682417382,0.4689455712187454,0.3900724689363914,0.4056177785523461,0.409887873760656
2025-03-10 09:00:00,0.2770651090598924,0.42426049439203284,0.3962884047724783,0.3583309469221123,0.3626202219595916
2025-03-10 10:00:00,0.23469007242246845,0.3612767436092834,0.3920880265752554,0.2996981840452935,0.32474222104839784
2025-03-10 11:00:00,0.22105958656421115,0.30911537498056646,0.392615015346967,0.2561489827975108,0.3038197734038383
2025-03-10 12:00:00,0.21432406885339153,0.2859428896633484,0.39265386223014664,0.25033978028009035,0.2925266851569336
2025-03-10 13:00:00,0.21866321066755928,0.27486778997615935,0.38314301367061887,0.25065011995397424,0.28820066746312123
2025-03-10 14:00:00,0.2344460713583426,0.29376882276439864,0.38493222943279726,0.2681756301090458,0.30057911068481263
2025-03-10 15:00:00,0.28422587193008847,0.32552977661172894,0.38662287711326293,0.294029172940538,0.33128994971288916
2025-03-10 16:00:00,0.32160764470364167,0.375154627933114,0.39437015099746875,0.31970154115753174,0.36141860314548724
2025-03-10 17:00:00,0.41309835433128134,0.4151300628846329,0.39874873700280833,0.35817284849045034,0.40764153697088207
2025-03-10 18:00:00,0.45235440166605245,0.4303304054428248,0.40067510849543675,0.37331839752110196,0.4257938225742098
