南部,中部,北部,東部,離島
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.009462759462759462,,,
,0.012057387057387058,,,
,0.0554029304029304,,,
,0.12393162393162394,,,
,0.05433455433455433,,,
,0.07631257631257632,,,
,0.1987179487179487,,,
,0.19536019536019536,,,
,0.16132478632478633,,,
,0.0927960927960928,,,
,0.033424908424908424,,,
,0.01800976800976801,,,
,0.03418803418803419,,,
,0.02731990231990232,,,
,0.02564102564102564,,,
,0.007326007326007326,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.0,,,
,0.010683760683760684,,,
,0.038461538461538464,,,
,0.08119658119658119,,,
,0.07738095238095238,,,
,0.17567155067155066,,,
,0.08226495726495726,,,
,0.03907203907203907,,,
,0.007326007326007326,,,
,0.012515262515262516,,,
,0.055860805860805864,,,
,0.049297924297924296,,,
,0.15247252747252749,,,
,0.067002442002442,,,
,0.06150793650793651,,,
,0.3052503052503053,,,
,0.12606837606837606,,,
,0.27442002442002444,,,
,0.31456043956043955,,,
,0.2065018315018315,,,
,0.12744200244200243,,,
,0.1295787545787546,,,
,0.1137057387057387,,,
,0.1839133089133089,,,
,0.15415140415140413,,,
,0.1813186813186813,,,
,0.05860805860805861,,,
,0.17414529914529916,,,
,0.3118131868131868,,,
,0.2368742368742369,,,
,0.25427350427350426,,,
,0.36431623931623935,,,
,0.24267399267399267,,,
,0.35637973137973133,,,
,0.056776556776556776,,,
,0.06288156288156288,,,
,0.25366300366300365,,,
,0.11065323565323566,,,
,0.0,,,
,0.1282051282051282,,,
,0.1652930402930403,,,
,0.19383394383394384,,,
,0.1768925518925519,,,
,0.3496642246642247,,,
,0.8432539682539683,,,
,0.8214285714285714,,,
,0.8116605616605617,,,
,0.3455433455433456,,,
,0.4055250305250305,,,
,0.33089133089133094,,,
,0.055860805860805864,,,
,0.2454212454212454,,,
,0.43894993894993894,,,
,0.2892246642246642,,,
,0.028693528693528696,,,
,0.30494505494505497,,,
,0.9021672771672772,,,
,0.8711843711843711,,,
,0.9311660561660561,,,
,0.9384920634920635,,,
,0.9514652014652014,,,
,0.9491758241758241,,,
,0.9383394383394383,,,
,0.936050061050061,,,
,0.9014041514041513,,,
,0.9549755799755799,,,
,0.9574175824175825,,,
,0.9587912087912088,,,
,0.9587912087912088,,,
,0.9587912087912088,,,
,0.9587912087912088,,,
