南部,中部,北部,東部,離島
0.1962962962962963,0.0021949742658189525,0.028790786948176585,,0.0
0.4,0.002346351801392673,0.029019285257289095,,0.0
0.2777777777777778,0.007417499243112322,0.028790786948176585,,0.0011737089201877935
0.1962962962962963,0.006811989100817439,0.028790786948176585,,0.008215962441314555
0.15925925925925924,0.005828035119588253,0.031075770039301707,,0.004694835680751174
0.15555555555555556,0.011883136542537087,0.03610273283977699,,0.007042253521126761
0.1851851851851852,0.014153799576142902,0.030847271730189196,,0.02464788732394366
0.3888888888888889,0.016500151377535577,0.030161776802851658,,0.03051643192488263
0.6666666666666666,0.011807447774750226,0.02970478018462663,,0.019953051643192492
0.49629629629629635,0.044126551619739635,0.029019285257289095,,0.022300469483568078
0.43333333333333335,0.0761429003935816,0.02924778356640161,,0.03755868544600939
0.4888888888888889,0.10603996366939147,0.028790786948176585,,0.02112676056338028
0.2962962962962963,0.1335149863760218,0.028790786948176585,,0.014084507042253521
0.12962962962962965,0.11133817741447168,0.029933278493739147,,0.012910798122065727
0.28888888888888886,0.07901907356948229,0.03381774974865186,,0.01056338028169014
0.2518518518518518,0.05790190735694823,0.04752764829540261,,0.004694835680751174
0.22592592592592592,0.028534665455646386,0.042272187185814825,,0.0035211267605633804
0.1851851851851852,0.015137753557372086,0.030618773421076686,,0.0011737089201877935
0.26666666666666666,0.019754768392370572,0.028790786948176585,,0.002347417840375587
0.37407407407407406,0.018997880714501966,0.028790786948176585,,0.0
0.3888888888888889,0.004692703602785346,0.02924778356640161,,0.0
0.40370370370370373,0.000529821374508023,0.0326752582030893,,0.002347417840375587
0.6333333333333333,0.00045413260672116256,0.041358193949364776,,0.0035211267605633804
0.8259259259259258,0.00045413260672116256,0.042272187185814825,,0.002347417840375587
0.5925925925925926,0.0006811989100817438,0.03404624805776438,,0.0
0.6814814814814815,0.006206478958522555,0.038844712549127136,,0.0011737089201877935
0.7481481481481481,0.004617014834998486,0.029019285257289095,,0.0
0.3296296296296296,0.001589464123524069,0.03039027511196417,,0.009389671361502348
0.16666666666666666,0.00045413260672116256,0.030161776802851658,,0.025821596244131457
0.17407407407407408,0.000529821374508023,0.029019285257289095,,0.03169014084507042
0.21851851851851853,0.0017408416590977897,0.028790786948176585,,0.02464788732394366
0.1962962962962963,0.00045413260672116256,0.028790786948176585,,0.03403755868544601
0.28888888888888886,0.0008325764456554646,0.028790786948176585,,0.01643192488262911
0.4074074074074074,0.00045413260672116256,0.028790786948176585,,0.07276995305164319
0.43703703703703706,0.00022706630336058128,0.028790786948176585,,0.03990610328638498
