,南部,中部,北部,東部,全台
0,0.11949438880976776,0.1628181048569123,0.0803749723338459,0.14290998722153805,0.11919939801707259
1,0.12065649941122167,0.1577464604563587,0.07671812399247421,0.1385588712185815,0.11715251001042704
2,0.12093529337490644,0.15464268152815586,0.07084545435095624,0.13597718102735812,0.11534805456449278
3,0.12078796709709166,0.1526726492602972,0.06250887441270431,0.1344354302437123,0.11303231869278595
4,0.11914444943449637,0.14938957652037005,0.056548451990529124,0.13128405119781725,0.10992388123077663
5,0.11872938903438261,0.14921064954274352,0.056736641979031055,0.13147232001301737,0.10930949200028768
6,0.11860022642598943,0.15015988716477605,0.05879099516775217,0.13196041009998455,0.10932448422438884
7,0.09900156133405925,0.1350118200873141,0.06397272039890763,0.11593546317079455,0.10037289979923707
8,0.0724682590373982,0.10936687716706252,0.07192925309346188,0.09259440399915474,0.08572909842221628
9,0.05980019823564977,0.09204007230928923,0.07356343542974275,0.07704825517321122,0.07680834840398783
10,0.05354960919512684,0.08334697500994753,0.07508926594655407,0.06903743236962122,0.07189847734103648
11,0.05157363687475458,0.08043175141198877,0.07554364139008908,0.06644028983242513,0.07029320668407905
12,0.05257027226704809,0.08095284872351263,0.07498592782855625,0.06800655150114392,0.07069968688735155
13,0.055666336309055396,0.08486827564491921,0.07469677546373872,0.07265018084448956,0.0728507499423652
14,0.06216653303868339,0.09272136030983195,0.07467084819033688,0.08069784523600396,0.07750048930599825
15,0.07578603904358945,0.109140404455844,0.07580166807645955,0.09574214300694742,0.08765259144464624
16,0.10368929652618022,0.12032704155751729,0.07566462806821012,0.10865605182606067,0.09956569826065087
17,0.12036752074629939,0.1087604939519169,0.07630782371375565,0.10271613749914763,0.10104592231825074
18,0.1207222757004325,0.12170356525798165,0.0770445788110597,0.11157416621086104,0.10586187325823616
19,0.12073204761722874,0.1349764081907788,0.07788501119335933,0.12068761201268109,0.11042853914602842
20,0.12078704124759405,0.14223480089890952,0.07902714324448842,0.12854383987359194,0.1129664266331557
21,0.12074429406272799,0.1553979891014629,0.07836647329737016,0.14008291521832086,0.11739719397711175
22,0.12093523990205206,0.15813374225936142,0.07708218545632478,0.142400085836892,0.11825695272580687
23,0.12105035107124591,0.15784630859127535,0.0712624427474294,0.14057785630127106,0.11696071334977569
24,0.12028250640691317,0.16125875387176958,0.06263026344754408,0.14200523213077437,0.11675362627242172
25,0.11880695076785575,0.1574725748412515,0.05567415873067771,0.13829480555252974,0.11401922122280699
26,0.11828540100749217,0.150902612463784,0.05428088307890339,0.133520046368336,0.11205961803266964
27,0.11821822186466667,0.14600496891414788,0.05904852781328526,0.13030119778400825,0.11193178329638236
28,0.11863372833478561,0.14490241230904857,0.0676465130974024,0.12975138596158478,0.1139719978707658
29,0.11842700866212359,0.14521478932457152,0.07539070547292545,0.13007255453568353,0.11563770999595496
30,0.1165257009459006,0.14373170060654278,0.0741055446482033,0.1278329907077203,0.1126849518866259
31,0.09780896025013645,0.13109825611162038,0.08145319232314456,0.11516491373079218,0.10434740247485053
32,0.07418601225887624,0.10541876292393124,0.08704571823529768,0.0934503793187987,0.09041400031137593
33,0.062191936750355864,0.09055039595527473,0.0883831694656062,0.08039676498431177,0.08187740009417047
