,南部,中部,北部,東部,全台
2024-12-01 00:00:00,539.8450430635655,638.9100894890036,453.81635296661375,575.0048554832705,539.9937149856972
2024-12-01 01:00:00,545.8303620298152,618.3101207068561,448.01493426217456,558.2424806631259,534.177576526064
2024-12-01 02:00:00,546.8880807530478,604.7782216980493,437.21817837147665,546.6467363462926,528.5740687124373
2024-12-01 03:00:00,545.9901390685416,594.7552256682652,426.67764153498024,537.9825099637332,523.500423248577
2024-12-01 04:00:00,545.2253642904188,572.8088828205119,420.2816942571461,520.9610551781885,514.0329094670269
2024-12-01 05:00:00,546.0137826093371,568.1874065375464,421.9505710521124,519.5000249990035,512.3822898650126
2024-12-01 06:00:00,545.2264230002605,571.8962022858612,423.73088453741536,522.8829133500052,512.5727678211449
2024-12-01 07:00:00,456.0336593354073,517.3630478090375,435.00547717684884,464.1696638146364,470.2852487771846
2024-12-01 08:00:00,344.87193812894645,425.023367398304,448.2785918200067,374.47252974479443,404.9413077235907
2024-12-01 09:00:00,289.56972164602814,364.03648052607065,447.2124324692928,317.95292489128536,363.51128363155436
2024-12-01 10:00:00,260.1806154469259,332.15666944060627,448.45431298031997,287.3592709367229,341.6641192530376
2024-12-01 11:00:00,250.57305671692015,322.12574780475336,446.90318272952584,277.81665727288726,334.26634871299865
2024-12-01 12:00:00,254.4979635123792,324.14632478273666,446.5964943355167,283.231562354967,336.4640391157813
2024-12-01 13:00:00,267.70323382938426,337.3383049171372,445.24625165438516,298.9107016954472,346.17487162439306
2024-12-01 14:00:00,297.67366118823674,365.67844104399956,445.8987481478604,328.5449047283135,367.80772459245367
2024-12-01 15:00:00,357.5728760866602,428.3750940214644,449.0998504257736,386.8824274913194,412.17600836929597
2024-12-01 16:00:00,474.8977946084299,466.0697102086287,451.1917145907212,437.10394160005023,463.041082320611
2024-12-01 17:00:00,543.316598739743,417.17356977566163,448.5854617321323,413.1703887248398,466.35174030071545
2024-12-01 18:00:00,544.7458546446666,473.0405743548575,451.51559373402057,451.5625076344696,487.14062447245203
2024-12-01 19:00:00,544.6938707660851,532.5347452622266,453.925056529096,491.51482840232165,507.8699813268549
2024-12-01 20:00:00,545.0107365799195,565.902865180632,456.7190650427815,524.6180724424787,519.5990272952484
2024-12-01 21:00:00,544.5342820173689,622.7860823014379,457.92706934908335,572.3391351360846,539.9073275348921
2024-12-01 22:00:00,547.6463554815393,636.2260262926277,457.8767602411297,583.2990155193505,546.2119575541186
2024-12-01 23:00:00,553.3938781330601,632.0566064221919,447.4547410234582,576.028949755153,544.3844387839255
2024-12-02 00:00:00,551.3986991170123,647.3619958846809,427.4913396440059,584.0140047088316,546.3849944810817
2024-12-02 01:00:00,550.3286869439145,629.2397854981708,411.48333717631465,568.8349414188268,536.8953002906707
2024-12-02 02:00:00,546.5098269753269,600.6441331820329,409.80028622003596,548.1653714655888,526.3270916375201
2024-12-02 03:00:00,546.0689889755944,577.0003223348793,422.5749565555486,532.3861679449279,521.0776915639007
2024-12-02 04:00:00,547.690172263972,570.8528368414508,428.0803826133773,528.4500785835372,520.1790697653537
2024-12-02 05:00:00,549.6091693580977,568.9349052807219,424.26070868935926,528.1676546900218,517.1068232213302
2024-12-02 06:00:00,544.9709352657603,559.1508808885618,409.43594587771764,517.3776924946629,504.5178509846616
2024-12-02 07:00:00,461.64259107829764,514.7929027041188,425.33372057566385,466.27654335098896,468.15088391525217
2024-12-02 08:00:00,353.92201312294895,421.5555141599827,435.24739469221475,379.8095340593421,406.8329369905094
2024-12-02 09:00:00,297.7294959628922,366.62989949822185,430.39702967922096,329.191819198658,369.04322709147027
2024-12-02 10:00:00,267.4857938908525,322.7143098111721,421.5828250847343,272.4362749349901,340.2018246424862
2024-12-02 11:00:00,259.06727069671086,371.8037866799431,447.93684617188484,323.35053662359627,364.35467606087883
2024-12-02 12:00:00,256.82706523480425,406.5274937854883,466.81632095520115,390.7526148350433,383.1375505460954
2024-12-02 13:00:00,276.5286442881389,431.1445719717316,462.48193934801407,366.35150762113454,393.31305170629776
2024-12-02 14:00:00,314.86764248398583,366.4364448757212,437.93201844558206,304.9314588437998,375.9877979680372
2024-12-02 15:00:00,380.97609995880356,406.94904790386295,444.3958172916892,366.6383872037862,412.8468665960355
