,南部,中部,北部,東部,全台
0,0.015728794392206594,0.04044453793430305,0.08588591770161996,0.030321690653295503,0.046580563916714994
1,0.016552747659483114,0.04277217821633357,0.09010600467851955,0.03197506046250602,0.04889701365500754
2,0.016606363205250024,0.04343336057306454,0.0938827850860281,0.03228461380015761,0.04953975907693484
3,0.016422210322740424,0.04324410370208587,0.09500502274164666,0.03202233057946756,0.049424160441740694
4,0.01619685381654097,0.0431991343832707,0.09279459097589392,0.03199369649367001,0.049836975483387586
5,0.01558895068442918,0.04286035022277503,0.08986134449782811,0.03143680799507424,0.04954698026055179
6,0.01515383583697152,0.0422411737470477,0.08888649852627313,0.031162018263562748,0.049036146625848015
7,0.014310018675068883,0.038124976796219415,0.09069083544246238,0.028577101910550698,0.04643962798793062
8,0.009978176584846577,0.02896226095531405,0.08805838052962472,0.021494828903233752,0.038306954320774626
9,0.00844416621960997,0.022154436631449583,0.08562535503414029,0.01598005692439588,0.0336611053073438
10,0.007610650974570701,0.01636959548849978,0.08312323742016674,0.012257784290807554,0.030219908533941936
11,0.007125857210222375,0.0137994121911516,0.08022139503294647,0.010738872286738326,0.028495462844033294
12,0.007020117742705161,0.013581582712184794,0.07970093464945485,0.010659466266261105,0.028096843208071643
13,0.007225437346478926,0.016381855020655898,0.08051782315087155,0.012906769080420866,0.02954236352204552
14,0.007740394324613927,0.019291064782827362,0.08549183746495193,0.015585484575163126,0.031714026260389626
15,0.00898611127558294,0.02293949461501046,0.084063589264011,0.018985989291985292,0.035000172572468374
16,0.011165851025365367,0.02979032154586026,0.08497168603476124,0.024385344299219992,0.04011292319570972
17,0.013863440944881936,0.03595868615495508,0.08529611281082577,0.028411012874067935,0.044464929880403875
18,0.014813246836818013,0.03659463479981843,0.08466962046793586,0.027476474176455153,0.04509608403276508
19,0.015147326917097796,0.03532030784718935,0.08320044052459488,0.02666240042914121,0.04434823609129813
20,0.015446613097927312,0.034963336277872965,0.0829767536905644,0.02650445871065879,0.04427837053614829
21,0.015285034153112447,0.036066702163369616,0.08417221460465474,0.02725129611940197,0.04481672594283534
22,0.015166598656158813,0.03606756772064167,0.08181989778132907,0.02714733789708543,0.044829905383522425
23,0.015078705309590639,0.03546274495415171,0.0840852394175359,0.02589338919051136,0.044474876283011944
24,0.015348882630803981,0.03551740851586066,0.08793028229039651,0.027057409447229636,0.04536456162950515
25,0.015758132998499756,0.036799249887384484,0.09230212136762372,0.02843469537123076,0.046587684450162106
26,0.01595143647055139,0.03744966998253213,0.09558477438345943,0.02878134377844349,0.04736113526043569
27,0.016310184581357887,0.03823912475973667,0.09701606826808626,0.029304883861483822,0.04792419174655846
28,0.016816469575742204,0.04068559845845627,0.09995387940838814,0.03117646102772916,0.04999202382650042
29,0.015657520775997705,0.03997139247845638,0.09161272315091724,0.030293821844732626,0.04907150773555861
30,0.015333695710907857,0.038679851248257145,0.08986544644157422,0.029426092880744683,0.04842846238139167
31,0.012311162818213223,0.03465498048813862,0.09005596075753744,0.02617788999898092,0.044233699464361495
32,0.011687461690844092,0.027516605102926334,0.0900065195056361,0.020697677845534324,0.040394015974367904
33,0.008034445253828858,0.0209603701551956,0.08729852068938956,0.014944622251686955,0.03330171534447814
34,0.007690387059308272,0.015629698667513164,0.08448309477689278,0.011324872241985784,0.03050897730281144
35,0.007078947798304461,0.01518063412714572,0.079340236272234,0.011364410845670947,0.029296792398085265
36,0.007117473505346563,0.014467308084490762,0.0784523955296804,0.010450942976264144,0.028598415930423986
37,0.007462707572966899,0.017619322334007932,0.07895903989990447,0.012616780060354027,0.03004360638185707
38,0.008422316010599175,0.02146762873187054,0.08273286175834701,0.016250287457728108,0.033304088615751105
39,0.009120077435172114,0.026017136936053495,0.0858864514205963,0.02062085428318355,0.0361115330664949
40,0.01066324907173846,0.03320705596001063,0.08907633767998997,0.026232112576276927,0.04140142605775376
41,0.012884368291970491,0.03856271928256586,0.08949632792616294,0.030143557624146094,0.046135222934997486
42,0.01412500786184998,0.036873963002443666,0.0912037853593383,0.027202154637009535,0.04716558597105385
43,0.014131827226947218,0.03707083639959871,0.08952641058619,0.026422323848053094,0.04664330935011821
44,0.014474942342655341,0.0381066017361857,0.08341861774668803,0.027202966361159472,0.04511086179520932
45,0.014951164785626756,0.0390046715901715,0.08361943890292893,0.027724583437411743,0.04551008664982537
46,0.015651907017702395,0.03730698763861028,0.08656285872202592,0.026538460961206514,0.045519742457004804
47,0.016406388759715267,0.03898661226702917,0.0915740593490935,0.028227150532652227,0.046657838218296735
48,0.01642530824292431,0.04121173327444499,0.09455451983200755,0.030781652132346245,0.04840256337345619
49,0.01649763134358299,0.040994393137850686,0.09777163629477438,0.03063808500384933,0.048563938737443656
50,0.016146909453152718,0.039926188308384424,0.10072380051887886,0.029749742730385748,0.048707127820075635
51,0.01606041997055415,0.040195223240716116,0.09949954382375661,0.030006985933481566,0.04890946411744916
52,0.01646771090563886,0.04068147564203095,0.09608838072203936,0.03125666216589112,0.04880692547204303
53,0.016044591780991803,0.042038483195577014,0.08986391940200972,0.0320484926517985,0.048213071626555866
54,0.016278662216146905,0.0448299389568309,0.08319566618476817,0.03430752696884404,0.048779379545280915
55,0.014921242264169327,0.04192062173389935,0.07975316868639648,0.03208467539831724,0.04663242053003536
56,0.011013648047353906,0.03554084111201244,0.07286844597357067,0.028012912860024088,0.039681011973644695
57,0.009014215183112411,0.029142692727441202,0.06983073221922001,0.022308398271057014,0.0353361064031706
58,0.007899307872575027,0.02224242072739615,0.0661370683488274,0.017699121272903913,0.031107607958149236
59,0.007458702879885199,0.02141492472808738,0.06631867550355285,0.01670873645984835,0.030569666168465914
60,0.00822229782925582,0.022468416581307625,0.06957827735347116,0.01722594309318103,0.03203769856503082
61,0.009243050728825112,0.02657462894083241,0.08254889436299406,0.021112073402455432,0.03964690584205395
62,0.007692278284519209,0.02636130236775764,0.08446877962759648,0.02287035588047261,0.038857615084042875
63,0.008639939676214124,0.027677066837190394,0.1025260446154906,0.023281564727654892,0.04602989023084148
64,0.010681593289832229,0.031991292364209264,0.15775398388773124,0.02638596969458732,0.06865092311184641
65,0.013463298569027256,0.03423104830225315,0.16674821736464007,0.027039838822158983,0.07644767978185148
66,0.014224409118475608,0.034642736673155344,0.16941351371582022,0.02491236482420122,0.07737275814802412
67,0.014214726599010376,0.03647098446130315,0.17595255071132263,0.025831862669132167,0.07955480594171928
68,0.014230873851230508,0.03721863457850221,0.1675773480144793,0.026492930219746993,0.07720089409816003
69,0.014280006567435957,0.039465921063789565,0.1271995053791104,0.027769794837518777,0.0632427485839522
70,0.015332838467311564,0.04213315495774934,0.09253654130455943,0.029716820427154168,0.051491498017560644
71,0.01670612568360015,0.039924039445660496,0.07483775490576443,0.03241939538244505,0.04442416337216694
72,0.015194178532962448,0.03934218472738808,0.08459192021239363,0.030694947981662595,0.04437958690193629
73,0.0154207072163817,0.04166911396468886,0.08967488381949779,0.03162974716268213,0.04511740747398897
74,0.015883284250983093,0.042414239347845065,0.09469405959884591,0.03237100124659813,0.04654433409430781
75,0.016411967416689776,0.04357613514894566,0.09794527003935075,0.03340219614725496,0.047424211351322604
76,0.016487065408286143,0.043741053944464675,0.0934922839509039,0.03365055847334802,0.04718651325868777
77,0.015919245511912334,0.04202860408263523,0.08744833906361141,0.03235675646918883,0.04531286683218679
78,0.015447716528260335,0.041472898080250745,0.07928332456601381,0.031764135353964926,0.04380131734602963
79,0.013212638734995246,0.0404880473041806,0.07666220721273259,0.029687370587411655,0.04196291407433456
80,0.010399196983318369,0.0324145652827657,0.06990605632227666,0.022555581611938772,0.03686604244895602
81,0.008381833066508531,0.02652452581370833,0.06546078351844425,0.018664844573007412,0.03250022134086666
82,0.008517602390103126,0.022359115994872267,0.06301963159756202,0.016133765446071365,0.03127597861667767
